"ScaffoldName"	"RefSeq.ScaffoldAccession"
"Thamnophis_sirtalis_GCF_001077635.1_read4371"	"NW_013662050.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4372"	"NW_013662051.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4373"	"NW_013662052.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4374"	"NW_013662053.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4375"	"NW_013662054.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4376"	"NW_013662055.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4377"	"NW_013662056.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4378"	"NW_013662057.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4379"	"NW_013662058.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4380"	"NW_013662059.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4381"	"NW_013662060.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4382"	"NW_013662061.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4383"	"NW_013662062.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4384"	"NW_013662063.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4385"	"NW_013662064.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4386"	"NW_013662065.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4387"	"NW_013662066.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4388"	"NW_013662067.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4389"	"NW_013662068.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4390"	"NW_013662069.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4391"	"NW_013662070.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4392"	"NW_013662071.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4393"	"NW_013662072.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4394"	"NW_013662073.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4395"	"NW_013662074.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4396"	"NW_013662075.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4397"	"NW_013662076.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4398"	"NW_013662077.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4399"	"NW_013662078.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4400"	"NW_013662079.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4401"	"NW_013662080.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4402"	"NW_013662081.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4403"	"NW_013662082.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4404"	"NW_013662083.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4405"	"NW_013662084.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4406"	"NW_013662085.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4407"	"NW_013662086.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4408"	"NW_013662087.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4409"	"NW_013662088.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4410"	"NW_013662089.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4411"	"NW_013662090.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4412"	"NW_013662091.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4413"	"NW_013662092.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4414"	"NW_013662093.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4415"	"NW_013662094.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4416"	"NW_013662095.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4417"	"NW_013662096.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4418"	"NW_013662097.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4419"	"NW_013662098.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4420"	"NW_013662099.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4421"	"NW_013662100.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4422"	"NW_013662101.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4423"	"NW_013662102.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4424"	"NW_013662103.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4425"	"NW_013662104.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4426"	"NW_013662105.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4427"	"NW_013662106.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4428"	"NW_013662107.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4429"	"NW_013662108.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4430"	"NW_013662109.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4431"	"NW_013662110.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4432"	"NW_013662111.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4433"	"NW_013662112.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4434"	"NW_013662113.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4435"	"NW_013662114.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4436"	"NW_013662115.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4437"	"NW_013662116.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4438"	"NW_013662117.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4439"	"NW_013662118.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4440"	"NW_013662119.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4441"	"NW_013662120.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4442"	"NW_013662121.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4443"	"NW_013662122.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4444"	"NW_013662123.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4445"	"NW_013662124.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4446"	"NW_013662125.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4447"	"NW_013662126.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4448"	"NW_013662127.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4449"	"NW_013662128.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4450"	"NW_013662129.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4451"	"NW_013662130.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4452"	"NW_013662131.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4453"	"NW_013662132.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4454"	"NW_013662133.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4455"	"NW_013662134.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4456"	"NW_013662135.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4457"	"NW_013662136.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4458"	"NW_013662137.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4459"	"NW_013662138.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4460"	"NW_013662139.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4461"	"NW_013662140.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4462"	"NW_013662141.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4463"	"NW_013662142.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4464"	"NW_013662143.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4465"	"NW_013662144.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4466"	"NW_013662145.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4467"	"NW_013662146.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4468"	"NW_013662147.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4469"	"NW_013662148.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4470"	"NW_013662149.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4471"	"NW_013662150.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4472"	"NW_013662151.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4473"	"NW_013662152.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4474"	"NW_013662153.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4475"	"NW_013662154.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4476"	"NW_013662155.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4477"	"NW_013662156.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4478"	"NW_013662157.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4479"	"NW_013662158.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4480"	"NW_013662159.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4481"	"NW_013662160.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4482"	"NW_013662161.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4483"	"NW_013662162.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4484"	"NW_013662163.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4485"	"NW_013662164.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4486"	"NW_013662165.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4487"	"NW_013662166.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4488"	"NW_013662167.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4489"	"NW_013662168.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4490"	"NW_013662169.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4491"	"NW_013662170.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4492"	"NW_013662171.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4493"	"NW_013662172.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4494"	"NW_013662173.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4495"	"NW_013662174.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4496"	"NW_013662175.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4497"	"NW_013662176.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4498"	"NW_013662177.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4499"	"NW_013662178.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4500"	"NW_013662179.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4501"	"NW_013662180.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4502"	"NW_013662181.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4503"	"NW_013662182.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4504"	"NW_013662183.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4505"	"NW_013662184.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4506"	"NW_013662185.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4507"	"NW_013662186.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4508"	"NW_013662187.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4509"	"NW_013662188.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4510"	"NW_013662189.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4511"	"NW_013662190.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4512"	"NW_013662191.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4513"	"NW_013662192.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4514"	"NW_013662193.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4515"	"NW_013662194.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4516"	"NW_013662195.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4517"	"NW_013662196.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4518"	"NW_013662197.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4519"	"NW_013662198.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4520"	"NW_013662199.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4521"	"NW_013662200.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4522"	"NW_013662201.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4523"	"NW_013662202.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4524"	"NW_013662203.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4525"	"NW_013662204.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4526"	"NW_013662205.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4527"	"NW_013662206.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4528"	"NW_013662207.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4529"	"NW_013662208.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4530"	"NW_013662209.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4531"	"NW_013662210.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4532"	"NW_013662211.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4533"	"NW_013662212.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4534"	"NW_013662213.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4535"	"NW_013662214.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4536"	"NW_013662215.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4537"	"NW_013662216.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4538"	"NW_013662217.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4539"	"NW_013662218.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4540"	"NW_013662219.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4541"	"NW_013662220.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4542"	"NW_013662221.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4543"	"NW_013662222.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4544"	"NW_013662223.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4545"	"NW_013662224.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4546"	"NW_013662225.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4547"	"NW_013662226.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4548"	"NW_013662227.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4549"	"NW_013662228.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4550"	"NW_013662229.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4551"	"NW_013662230.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4552"	"NW_013662231.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4553"	"NW_013662232.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4554"	"NW_013662233.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4555"	"NW_013662234.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4556"	"NW_013662235.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4557"	"NW_013662236.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4558"	"NW_013662237.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4559"	"NW_013662238.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4560"	"NW_013662239.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4561"	"NW_013662240.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4562"	"NW_013662241.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4563"	"NW_013662242.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4564"	"NW_013662243.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4565"	"NW_013662244.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4566"	"NW_013662245.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4567"	"NW_013662246.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4568"	"NW_013662247.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4569"	"NW_013662248.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4570"	"NW_013662249.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4571"	"NW_013662250.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4572"	"NW_013662251.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4573"	"NW_013662252.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4574"	"NW_013662253.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4575"	"NW_013662254.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4576"	"NW_013662255.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4577"	"NW_013662256.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4578"	"NW_013662257.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4579"	"NW_013662258.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4580"	"NW_013662259.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4581"	"NW_013662260.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4582"	"NW_013662261.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4583"	"NW_013662262.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4584"	"NW_013662263.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4585"	"NW_013662264.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4586"	"NW_013662265.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4587"	"NW_013662266.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4588"	"NW_013662267.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4589"	"NW_013662268.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4590"	"NW_013662269.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4591"	"NW_013662270.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4592"	"NW_013662271.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4593"	"NW_013662272.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4594"	"NW_013662273.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4595"	"NW_013662274.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4596"	"NW_013662275.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4597"	"NW_013662276.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4598"	"NW_013662277.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4599"	"NW_013662278.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4600"	"NW_013662279.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4601"	"NW_013662280.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4602"	"NW_013662281.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4603"	"NW_013662282.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4604"	"NW_013662283.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4605"	"NW_013662284.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4606"	"NW_013662285.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4607"	"NW_013662286.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4608"	"NW_013662287.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4609"	"NW_013662288.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4610"	"NW_013662289.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4611"	"NW_013662290.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4612"	"NW_013662291.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4613"	"NW_013662292.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4614"	"NW_013662293.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4615"	"NW_013662294.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4616"	"NW_013662295.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4617"	"NW_013662296.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4618"	"NW_013662297.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4619"	"NW_013662298.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4620"	"NW_013662299.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4621"	"NW_013662300.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4622"	"NW_013662301.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4623"	"NW_013662302.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4624"	"NW_013662303.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4625"	"NW_013662304.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4626"	"NW_013662305.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4627"	"NW_013662306.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4628"	"NW_013662307.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4629"	"NW_013662308.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4630"	"NW_013662309.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4631"	"NW_013662310.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4632"	"NW_013662311.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4633"	"NW_013662312.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4634"	"NW_013662313.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4635"	"NW_013662314.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4636"	"NW_013662315.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4637"	"NW_013662316.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4638"	"NW_013662317.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4639"	"NW_013662318.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4640"	"NW_013662319.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4641"	"NW_013662320.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4642"	"NW_013662321.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4643"	"NW_013662322.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4644"	"NW_013662323.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4645"	"NW_013662324.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4646"	"NW_013662325.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4647"	"NW_013662326.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4648"	"NW_013662327.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4649"	"NW_013662328.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4650"	"NW_013662329.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4651"	"NW_013662330.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4652"	"NW_013662331.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4653"	"NW_013662332.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4654"	"NW_013662333.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4655"	"NW_013662334.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4656"	"NW_013662335.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4657"	"NW_013662336.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4658"	"NW_013662337.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4659"	"NW_013662338.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4660"	"NW_013662339.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4661"	"NW_013662340.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4662"	"NW_013662341.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4663"	"NW_013662342.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4664"	"NW_013662343.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4665"	"NW_013662344.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4666"	"NW_013662345.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4667"	"NW_013662346.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4668"	"NW_013662347.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4669"	"NW_013662348.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4670"	"NW_013662349.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4671"	"NW_013662350.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4672"	"NW_013662351.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4673"	"NW_013662352.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4674"	"NW_013662353.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4675"	"NW_013662354.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4676"	"NW_013662355.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4677"	"NW_013662356.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4678"	"NW_013662357.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4679"	"NW_013662358.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4680"	"NW_013662359.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4681"	"NW_013662360.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4682"	"NW_013662361.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4683"	"NW_013662362.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4684"	"NW_013662363.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4685"	"NW_013662364.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4686"	"NW_013662365.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4687"	"NW_013662366.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4688"	"NW_013662367.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4689"	"NW_013662368.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4690"	"NW_013662369.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4691"	"NW_013662370.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4692"	"NW_013662371.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4693"	"NW_013662372.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4694"	"NW_013662373.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4695"	"NW_013662374.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4696"	"NW_013662375.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4697"	"NW_013662376.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4698"	"NW_013662377.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4699"	"NW_013662378.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4700"	"NW_013662379.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4701"	"NW_013662380.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4702"	"NW_013662381.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4703"	"NW_013662382.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4704"	"NW_013662383.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4705"	"NW_013662384.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4706"	"NW_013662385.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4707"	"NW_013662386.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4708"	"NW_013662387.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4709"	"NW_013662388.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4710"	"NW_013662389.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4711"	"NW_013662390.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4712"	"NW_013662391.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4713"	"NW_013662392.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4714"	"NW_013662393.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4715"	"NW_013662394.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4716"	"NW_013662395.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4717"	"NW_013662396.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4718"	"NW_013662397.1"
"Thamnophis_sirtalis_GCF_001077635.1_read4719"	"NW_013662398.1"
